ID_ECK,ID_b,ID_JW,name,strain_loc_plate,strain_loc_column,strain_loc_row,category_strain_1_odd_plate,category_strain_2_even_plate,comment
ECK3758,b3765,JW3738,yifB,"37, 38",C,3,verified,verified,
ECK3759,b3766,JW3739,ilvL,"67, 68",E,3,verified,verified,1st-external
ECK3761,b3769,JW3742,ilvM,"41, 42",D,11,verified,verified,
ECK3762,b3770,JW5606,ilvE,"41, 42",E,11,verified,verified,
ECK3763,b3771,JW5605,ilvD,"71, 72",E,2,verified,verified,
ECK3764,b3772,JW3745,ilvA,"41, 42",F,11,verified,verified,
ECK3765,b3773,JW3746,ilvY,"1, 2",D,5,verified,verified,
ECK3766,b3774,JW3747,ilvC,"65, 66",F,10,verified,verified,
ECK3767,b3775,JW3748,ppiC,"65, 66",G,10,verified,verified,
ECK3768,b3776,JW3749,yifO,"65, 66",H,10,verified,verified,
ECK3769,b3777,JW3750,yifN,"65, 66",A,11,verified,verified,
ECK3770,b3778,JW5604,rep,"29, 30",B,12,verified,verified,
ECK3771,b3779,JW5603,gpp,"89, 90",E,10,verified,verified,
ECK3772,b3780,JW3753,rhlB,"7, 8",F,9,verified,verified,
ECK3773,b3781,JW5856,trxA,"87, 88",G,12,verified,verified,
ECK3774,b3782,JW3755,rhoL,"67, 68",F,3,use other isolate ,verified,1st-external
ECK3775,b3783,JW3756,rho,"61, 62",C,9,duplication,duplication,
ECK3776,b3784,JW3758,rfe,"45, 46",G,6,verified,verified,
ECK3777,b3785,JW5601,wzzE,"71, 72",C,2,verified,verified,
ECK3778,b3786,JW5600,rffE,"45, 46",H,6,verified,verified,
ECK3779,b3787,JW5599,rffD,"45, 46",A,7,verified,verified,
ECK3780,b3788,JW5598,rffG,"45, 46",B,7,verified,verified,
ECK3781,b3789,JW3763,rffH,"45, 46",C,7,verified,verified,
ECK3782,b3790,JW5597,rffC,"37, 38",D,3,verified,verified,
ECK3783,b3791,JW3765,rffA,"49, 50",F,3,verified,verified,
ECK3784,b3792,JW3766,wzxE,"49, 50",G,3,verified,verified,
ECK3785,b4481,JW5596,rffT,"73, 74",G,8,verified,verified,
ECK3787,b3794,JW3770,rffM,"45, 46",D,7,verified,verified,
ECK3788,b3795,JW5595,yifK,"9, 10",E,5,verified,verified,
ECK3793,b3800,JW5594,aslB,"47, 48",G,10,verified,verified,
ECK3794,b3801,JW3773,aslA,"47, 48",H,10,verified,verified,
ECK3796,b3802,JW3774,hemY,"83, 84",A,7,verified,verified,
ECK3797,b3803,JW3775,hemX,"43, 44",C,8,verified,verified,
ECK3800,b3806,JW3778,cyaA,"53, 54",F,10,verified,use other isolate ,
ECK3801,b3807,JW3779,cyaY,"37, 38",E,3,verified,verified,
ECK3802,b3808,JW3780,yzcX,"65, 66",B,11,verified,verified,
ECK3803,b4558,JW3781,yifL,"65, 66",C,11,verified,verified,
ECK3804,b3809,JW5592,dapF,"93, 94",A,3,verified,verified,
ECK3805,b3810,JW3783,yigA,"37, 38",F,3,verified,verified,
ECK3806,b3811,JW3784,xerC,"81, 82",D,2,verified,verified,
ECK3807,b3812,JW3785,yigB,"37, 38",G,3,verified,verified,
ECK3808,b3813,JW3786,uvrD,"29, 30",D,12,verified,verified,
ECK3809,b4482,JW5591,yigE,"73, 74",F,8,verified,verified,
ECK3810,b3816,JW3789,corA,"55, 56",G,11,verified,verified,
ECK3811,b3817,JW3790,yigF,"37, 38",H,3,verified,verified,
ECK3812,b3818,JW5590,yigG,"71, 72",A,2,verified,verified,
ECK3813,b3819,JW5589,rarD,"71, 72",H,1,verified,verified,
ECK3814,b3820,JW5588,yigI,"71, 72",G,1,verified,verified,
ECK3815,b3821,JW3794,pldA,"47, 48",A,11,verified,verified,
ECK3816,b3822,JW5855,recQ,"87, 88",F,12,verified,verified,
ECK3817,b3823,JW5586,rhtC,"73, 74",E,8,verified,verified,
ECK3818,b3824,JW5585,rhtB,"73, 74",D,8,verified,verified,
ECK3819,b3825,JW5584,pldB,"47, 48",B,11,verified,verified,
ECK3820,b3826,JW5854,yigL,"87, 88",E,12,verified,verified,
ECK3821,b3827,JW3803,yigM,"65, 66",D,11,verified,verified,
ECK3822,b3828,JW3804,metR,"1, 2",E,6,verified,verified,
ECK3823,b3829,JW3805,metE,"41, 42",G,11,verified,verified,
ECK3824,b3830,JW5853,ysgA,"87, 88",D,12,verified,verified,
ECK3825,b3831,JW3808,udp,"85, 86",B,5,verified,verified,
ECK3826,b3832,JW3809,rmuC,"37, 38",A,4,verified,verified,
ECK3827,b3833,JW5581,ubiE,"43, 44",D,8,verified,verified,
ECK3830,b3836,JW3813,tatA,"63, 64",G,9,verified,verified,
ECK3831,b3838,JW5580,tatB,"71, 72",F,1,verified,verified,
ECK3832,b3839,JW3815,tatC,"61, 62",B,6,verified,verified,
ECK3833,b4483,JW5931,tatD,"73, 74",B,8,verified,verified,
ECK3834,b3842,JW3818,rfaH,"45, 46",E,7,mixture,mixture,
ECK3836,b3844,JW3820,fre,"43, 44",E,8,verified,verified,
ECK3837,b3845,JW5578,fadA,"53, 54",F,1,verified,use other isolate ,
ECK3838,b3846,JW3822,fadB,"53, 54",G,1,verified,verified,
ECK3839,b3847,JW3823,pepQ,"9, 10",C,5,verified,verified,
ECK3840,b3848,JW5577,yigZ,"79, 80",F,4,verified,verified,
ECK3841,b3849,JW5576,trkH,"73, 74",A,8,verified,verified,
ECK3848,b3856,JW5575,mobB,"87, 88",F,1,verified,verified,
ECK3849,b3857,JW3829,mobA,"43, 44",F,8,use other isolate ,verified,
ECK3850,b3858,JW3830,yihD,"37, 38",B,4,verified,verified,
ECK3851,b3859,JW3831,yihE,"65, 66",E,11,verified,verified,
ECK3852,b3860,JW3832,dsbA,"65, 66",F,11,verified,verified,
ECK3853,b3861,JW5574,yihF,"71, 72",E,1,verified,verified,
ECK3854,b3862,JW3834,yihG,"37, 38",C,4,verified,verified,
ECK3855,b3863,JW3835,polA,"39, 40",A,9,duplication,duplication,
ECK3859,b3866,JW3837,yihI,"37, 38",D,4,verified,verified,
ECK3860,b3867,JW3838,hemN,"63, 64",H,9,verified,verified,
ECK3861,b3868,JW3839,glnG,"5, 6",B,2,verified,verified,
ECK3862,b3869,JW3840,glnL,"5, 6",C,2,verified,verified,
ECK3863,b3870,JW3841,glnA,"41, 42",H,11,verified,verified,
ECK3864,b3871,JW5571,bipA,"71, 72",C,1,verified,verified,
ECK3865,b3872,JW3843,yihL,"37, 38",E,4,verified,verified,
ECK3866,b3873,JW3844,yihM,"37, 38",F,4,verified,verified,
ECK3867,b3874,JW3845,yihN,"37, 38",G,4,verified,verified,
ECK3868,b3875,JW3846,ompL,"37, 38",H,4,verified,verified,
ECK3869,b3876,JW5852,yihO,"87, 88",C,12,verified,verified,
ECK3870,b3877,JW3848,yihP,"65, 66",G,11,verified,verified,
ECK3871,b3878,JW3849,yihQ,"37, 38",A,5,verified,verified,
ECK3872,b3879,JW3850,yihR,"37, 38",B,5,verified,verified,
ECK3873,b3880,JW5569,yihS,"71, 72",A,1,verified,verified,
ECK3874,b3881,JW3852,yihT,"37, 38",C,5,verified,verified,
ECK3875,b3882,JW3853,yihU,"37, 38",D,5,verified,verified,
ECK3876,b3883,JW5568,yihV,"69, 70",H,12,verified,verified,
ECK3877,b3884,JW5567,yihW,"69, 70",G,12,verified,verified,
ECK3878,b3885,JW5566,yihX,"69, 70",F,12,verified,verified,
ECK3879,b3886,JW3857,rbn,"53, 54",B,6,verified,verified,
ECK3880,b3887,JW3858,dtd,"61, 62",C,6,verified,verified,
ECK3881,b3888,JW3859,yiiD,"37, 38",E,5,verified,verified,
ECK3882,b3889,JW5929,yiiE,"69, 70",D,12,verified,verified,
ECK3883,b3890,JW5563,yiiF,"87, 88",E,1,verified,verified,
ECK3884,b3891,JW3862,fdhE,"53, 54",H,1,verified,verified,
ECK3885,b3892,JW3863,fdoI,"53, 54",A,2,verified,verified,
ECK3886,b3893,JW3864,fdoH,"85, 86",F,3,verified,verified,
ECK3887,b3894,JW3865,fdoG,"53, 54",B,2,verified,verified,
ECK3888,b3895,JW3866,fdhD,"47, 48",E,11,verified,verified,
ECK3889,b3896,JW3867,yiiG,"37, 38",F,5,verified,verified,
ECK3890,b3897,JW3868,frvR,"65, 66",H,11,verified,verified,
ECK3891,b3898,JW3869,frvX,"9, 10",B,5,verified,verified,
ECK3892,b3899,JW5562,frvB,"69, 70",C,12,verified,verified,
ECK3893,b3900,JW3871,frvA,"37, 38",G,5,verified,verified,
ECK3894,b3901,JW3872,yiiL,"83, 84",B,7,verified,verified,
ECK3898,b3905,JW3876,rhaS,"83, 84",F,3,verified,verified,
ECK3899,b3906,JW3877,rhaR,"1, 2",A,8,verified,verified,
ECK3900,b3907,JW3878,rhaT,"55, 56",H,11,verified,verified,
ECK3901,b3908,JW3879,sodA,"31, 32",H,2,verified,verified,
ECK3902,b3909,JW5560,kdgT,"69, 70",B,12,verified,verified,
ECK3903,b3910,JW5559,yiiM,"87, 88",D,1,verified,verified,
ECK3904,b3911,JW3882,cpxA,"5, 6",D,2,verified,verified,
ECK3905,b3912,JW3883,cpxR,"5, 6",E,2,verified,verified,
ECK3906,b4484,JW5558,cpxP,"73, 74",H,7,verified,verified,
ECK3907,b3915,JW3886,fieF,"37, 38",H,5,verified,verified,
ECK3908,b3916,JW3887,pfkA,"3, 4",F,6,verified,mixture,single colony isolates from even plate were tested by external PCR
ECK3909,b3917,JW3888,sbp,"55, 56",A,12,verified,verified,
ECK3910,b3918,JW3889,cdh,"49, 50",H,3,verified,verified,
ECK3911,b3919,JW3890,tpiA,"3, 4",G,6,mixture,verified,single colony isolates from odd plate were tested by external PCR
ECK3912,b3920,JW3891,yiiQ,"29, 30",B,11,verified,verified,
ECK3913,b3921,JW3892,yiiR,"37, 38",A,6,verified,verified,
ECK3914,b3922,JW3893,yiiS,"37, 38",B,6,verified,verified,
ECK3915,b3923,JW3894,yiiT,"63, 64",C,7,verified,verified,
ECK3916,b3924,JW3895,fpr,"47, 48",F,11,verified,verified,
ECK3917,b3925,JW3896,glpX,"7, 8",H,7,verified,verified,
ECK3918,b3926,JW3897,glpK,"63, 64",A,10,verified,verified,
ECK3919,b3927,JW3898,glpF,"55, 56",B,12,verified,verified,
ECK3920,b3928,JW3899,yiiU,"37, 38",C,6,verified,verified,
ECK3921,b3929,JW3900,rraA,"43, 44",G,8,verified,verified,
ECK3922,b3930,JW3901,menA,"43, 44",H,8,verified,verified,
ECK3923,b3931,JW3902,hslU,"9, 10",H,4,verified,verified,
ECK3924,b3932,JW3903,hslV,"9, 10",A,5,verified,verified,
ECK3926,b3934,JW3905,cytR,"1, 2",A,3,verified,verified,
ECK3927,b3935,JW3906,priA,"93, 94",A,1,verified,verified,
ECK3928,b3936,JW3907,rpmE,"61, 62",D,6,verified,verified,
ECK3929,b3937,JW3908,yiiX,"37, 38",D,6,verified,verified,
ECK3930,b3938,JW3909,metJ,"1, 2",D,6,verified,verified,
ECK3931,b3939,JW3910,metB,"41, 42",A,12,verified,verified,
ECK3932,b3940,JW3911,metL,"63, 64",B,10,verified,verified,
ECK3933,b3941,JW3913,metF,"47, 48",C,11,verified,verified,
ECK3934,b3942,JW3914,katG,"31, 32",G,2,verified,verified,
ECK3935,b3943,JW5557,yijE,"69, 70",A,12,verified,verified,
ECK3936,b3944,JW3916,yijF,"37, 38",E,6,verified,verified,
ECK3937,b3945,JW5556,gldA,"87, 88",C,1,verified,verified,
ECK3938,b3946,JW3918,fsaB,"3, 4",H,6,verified,verified,1st-external
ECK3939,b3947,JW5555,ptsA,"69, 70",H,11,verified,verified,
ECK3940,b3949,JW3921,frwC,"55, 56",C,12,verified,verified,
ECK3941,b3950,JW3922,frwB,"55, 56",D,12,verified,verified,
ECK3942,b3951,JW3923,pflD,"3, 4",A,7,verified,verified,
ECK3943,b3952,JW3924,pflC,"3, 4",B,7,mixture,mixture,"1st-external, odd plate is mixture of deletion and partial duplication cells"
ECK3944,b3953,JW3925,frwD,"55, 56",E,12,verified,verified,
ECK3945,b3954,JW3926,yijO,"53, 54",G,10,verified,verified,
ECK3946,b3955,JW3927,yijP,"37, 38",F,6,verified,use other isolate ,
ECK3947,b3956,JW3928,ppc,"3, 4",C,7,verified,verified,
ECK3948,b3957,JW3929,argE,"41, 42",B,12,verified,verified,
ECK3949,b3958,JW3930,argC,"9, 10",G,4,verified,verified,
ECK3950,b3959,JW5553,argB,"69, 70",F,11,verified,verified,
ECK3951,b3960,JW3932,argH,"41, 42",C,12,verified,verified,
ECK3953,b3961,JW3933,oxyR,"89, 90",C,5,verified,verified,
ECK3954,b3962,JW5551,sthA,"69, 70",E,11,verified,verified,
ECK3955,b3963,JW3935,fabR,"65, 66",A,12,verified,verified,
ECK3956,b3964,JW3936,yijD,"37, 38",G,6,verified,verified,
ECK3957,b3965,JW3937,trmA,"89, 90",H,9,mixture,mixture,
ECK3958,b3966,JW3938,btuB,"55, 56",F,12,duplication,duplication,
ECK3966,b3974,JW3942,coaA,"43, 44",A,9,duplication,duplication,
ECK3971,b3980,JW3943,tufB,"61, 62",E,6,mixture,mixture,
ECK3974,b3983,JW3946,rplK,"61, 62",F,6,duplication,duplication,
ECK3975,b3984,JW3947,rplA,"89, 90",A,10,verified,verified,
ECK3980,b3989,JW3952,htrC,"63, 64",D,7,verified,verified,
ECK3981,b3990,JW3953,thiH,"43, 44",B,9,verified,verified,
ECK3982,b3991,JW5549,thiG,"69, 70",D,11,verified,verified,
ECK3983,b4407,JW3955,thiS,"63, 64",C,10,verified,verified,
ECK3984,b3992,JW3956,thiF,"63, 64",D,10,verified,verified,
ECK3985,b3993,JW3957,thiE,"43, 44",C,9,verified,verified,
ECK3986,b3994,JW3958,thiC,"43, 44",D,9,verified,verified,
ECK3987,b3995,JW3959,rsd,"91, 92",B,2,verified,verified,1st-external
ECK3988,b3996,JW5548,nudC,"37, 38",H,6,verified,verified,
ECK3989,b3997,JW3961,hemE,"65, 66",H,2,duplication,duplication,
ECK3990,b3998,JW5547,nfi,"69, 70",C,11,verified,verified,
ECK3991,b3999,JW3963,yjaG,"37, 38",A,7,verified,verified,
ECK3992,b4000,JW3964,hupA,"1, 2",H,4,verified,verified,
ECK3993,b4001,JW3965,yjaH,"37, 38",B,7,verified,verified,
ECK3994,b4002,JW5546,zraP,"69, 70",B,11,verified,verified,
ECK3995,b4003,JW3967,zraS,"5, 6",F,2,verified,verified,
ECK3996,b4004,JW3968,zraR,"5, 6",G,2,verified,verified,
ECK3997,b4005,JW3969,purD,"53, 54",C,6,verified,verified,
ECK3998,b4006,JW3970,purH,"85, 86",C,5,verified,verified,
ECK4003,b4011,JW3971,yjaA,"83, 84",C,7,verified,verified,
ECK4004,b4012,JW3972,yjaB,"37, 38",C,7,verified,verified,
ECK4005,b4013,JW3973,metA,"41, 42",D,12,verified,verified,
ECK4006,b4014,JW3974,aceB,"3, 4",D,7,verified,verified,
ECK4007,b4015,JW3975,aceA,"3, 4",E,7,verified,verified,
ECK4008,b4016,JW3976,aceK,"31, 32",A,1,verified,verified,
ECK4009,b4017,JW3977,arpA,"53, 54",H,10,verified,verified,
ECK4010,b4018,JW3978,iclR,"63, 64",E,10,verified,verified,
ECK4011,b4019,JW3979,metH,"41, 42",E,12,verified,verified,
ECK4012,b4020,JW3980,yjbB,"83, 84",D,7,verified,verified,
ECK4013,b4021,JW3981,pepE,"9, 10",G,6,verified,verified,
ECK4014,b4022,JW3982,yjbC,"37, 38",D,7,verified,verified,
ECK4015,b4023,JW3983,yjbD,"37, 38",E,7,verified,verified,
ECK4016,b4024,JW3984,lysC,"41, 42",F,12,verified,verified,
ECK4017,b4025,JW3985,pgi,"3, 4",F,7,verified,verified,
ECK4018,b4026,JW3986,yjbE,"37, 38",F,7,verified,verified,
ECK4019,b4027,JW5711,yjbF,"71, 72",D,10,verified,verified,
ECK4020,b4028,JW3988,yjbG,"37, 38",G,7,verified,verified,
ECK4021,b4029,JW3989,yjbH,"37, 38",H,7,verified,verified,
ECK4022,b4030,JW3990,yjbA,"37, 38",A,8,verified,verified,
ECK4023,b4031,JW3991,xylE,"55, 56",G,12,verified,verified,
ECK4024,b4032,JW3992,malG,"55, 56",H,12,verified,verified,
ECK4025,b4033,JW3993,malF,"57, 58",A,1,verified,verified,
ECK4026,b4034,JW3994,malE,"57, 58",B,1,verified,verified,
ECK4027,b4035,JW3995,malK,"57, 58",C,1,verified,verified,
ECK4028,b4036,JW3996,lamB,"7, 8",D,5,verified,verified,
ECK4029,b4037,JW3997,malM,"67, 68",G,3,verified,verified,
ECK4030,b4038,JW3998,yjbI,"37, 38",B,8,verified,verified,
ECK4031,b4039,JW5713,ubiC,"71, 72",F,10,verified,verified,
ECK4034,b4042,JW4002,dgkA,"49, 50",A,4,verified,verified,
ECK4036,b4044,JW4004,dinF,"39, 40",C,9,verified,verified,
ECK4037,b4045,JW4005,yjbJ,"37, 38",C,8,verified,verified,
ECK4038,b4046,JW5714,zur,"71, 72",G,10,verified,verified,
ECK4039,b4047,JW4007,yjbL,"37, 38",D,8,verified,verified,
ECK4040,b4048,JW4008,yjbM,"37, 38",E,8,verified,verified,
ECK4041,b4049,JW5950,yjbN,"71, 72",H,10,verified,verified,
ECK4042,b4050,JW5716,yjbO,"71, 72",A,11,verified,verified,
ECK4043,b4051,JW4011,qor,"31, 32",A,2,verified,verified,
ECK4045,b4053,JW4013,alr,"41, 42",G,12,verified,verified,
ECK4046,b4054,JW4014,tyrB,"41, 42",H,12,verified,verified,
ECK4047,b4055,JW4015,aphA,"85, 86",H,9,verified,verified,
ECK4048,b4056,JW4017,yjbQ,"37, 38",F,8,verified,verified,
ECK4049,b4057,JW4018,yjbR,"37, 38",G,8,verified,verified,
ECK4050,b4058,JW4019,uvrA,"39, 40",D,9,verified,use other isolate ,
ECK4052,b4060,JW5718,yjcB,"71, 72",C,11,verified,verified,
ECK4053,b4061,JW4022,yjcC,"37, 38",H,8,verified,verified,
ECK4054,b4062,JW4023,soxS,"1, 2",D,8,verified,verified,
ECK4055,b4063,JW4024,soxR,"1, 2",C,8,verified,verified,
ECK4057,b4064,JW4025,yjcD,"37, 38",A,9,verified,verified,
ECK4058,b4065,JW4026,yjcE,"37, 38",B,9,verified,verified,
ECK4059,b4066,JW4027,yjcF,"37, 38",C,9,verified,verified,
ECK4060,b4067,JW4028,actP,"37, 38",D,9,verified,verified,
ECK4061,b4068,JW4029,yjcH,"37, 38",E,9,verified,verified,
ECK4062,b4069,JW4030,acs,"49, 50",B,4,verified,verified,
ECK4063,b4070,JW4031,nrfA,"47, 48",G,11,verified,verified,
ECK4064,b4071,JW4032,nrfB,"63, 64",F,10,verified,verified,
ECK4065,b4072,JW4033,nrfC,"47, 48",H,11,verified,verified,
ECK4066,b4073,JW4034,nrfD,"47, 48",A,12,verified,verified,
ECK4067,b4074,JW4035,nrfE,"63, 64",G,10,verified,verified,
ECK4068,b4075,JW4036,nrfF,"47, 48",B,12,verified,verified,
ECK4069,b4076,JW4037,nrfG,"47, 48",C,12,verified,verified,
ECK4070,b4077,JW4038,gltP,"57, 58",D,1,verified,verified,
ECK4071,b4078,JW4039,yjcO,"37, 38",F,9,verified,verified,
ECK4072,b4079,JW4040,fdhF,"47, 48",D,12,verified,verified,
ECK4073,b4080,JW4041,yjcP,"37, 38",G,9,verified,verified,
ECK4074,b4081,JW4042,yjcQ,"63, 64",H,10,verified,verified,
ECK4075,b4082,JW4043,yjcR,"37, 38",H,9,verified,verified,
ECK4076,b4083,JW5721,yjcS,"71, 72",F,11,verified,verified,
ECK4078,b4085,JW4046,alsE,"63, 64",D,12,verified,verified,
ECK4079,b4086,JW4047,alsC,"57, 58",E,1,verified,verified,
ECK4080,b4087,JW4048,alsA,"85, 86",A,8,verified,verified,
ECK4081,b4088,JW4049,alsB,"57, 58",F,1,verified,verified,
ECK4082,b4089,JW4050,rpiR,"61, 62",G,6,verified,verified,
ECK4083,b4090,JW4051,rpiB,"3, 4",G,7,verified,verified,
ECK4085,b4092,JW4053,phnP,"47, 48",D,11,verified,use other isolate ,
ECK4086,b4093,JW4054,phnO,"83, 84",E,11,verified,verified,
ECK4087,b4094,JW4055,phnN,"93, 94",G,1,verified,verified,
ECK4088,b4095,JW4056,phnM,"79, 80",D,10,verified,verified,
ECK4089,b4096,JW4057,phnL,"83, 84",F,11,verified,verified,
ECK4090,b4097,JW5727,phnK,"49, 50",A,8,verified,verified,
ECK4091,b4098,JW4059,phnJ,"83, 84",G,11,verified,verified,
ECK4092,b4099,JW4060,phnI,"49, 50",B,8,verified,verified,
ECK4093,b4100,JW4061,phnH,"83, 84",H,11,verified,verified,
ECK4094,b4101,JW4062,phnG,"49, 50",C,8,verified,use other isolate ,
ECK4095,b4102,JW4063,phnF,"1, 2",F,7,verified,verified,
ECK4096,b4103,JW4064,phnE,"79, 80",C,11,verified,verified,
ECK4097,b4104,JW4065,phnE,"65, 66",B,12,verified,verified,
ECK4098,b4105,JW4066,phnD,"57, 58",G,1,verified,verified,
ECK4099,b4106,JW4067,phnC,"57, 58",H,1,use other isolate ,verified,
ECK4100,b4107,JW4068,phnB,"53, 54",A,11,verified,verified,
ECK4101,b4108,JW4069,phnA,"37, 38",A,10,verified,verified,
ECK4102,b4109,JW4070,yjdA,"37, 38",B,10,verified,verified,
ECK4103,b4110,JW5729,yjcZ,"71, 72",H,11,verified,verified,
ECK4104,b4111,JW4072,proP,"57, 58",A,2,verified,verified,
ECK4105,b4112,JW4073,basS,"5, 6",H,2,verified,use other isolate ,
ECK4106,b4113,JW4074,basR,"5, 6",A,3,verified,verified,
ECK4107,b4114,JW5730,eptA,"71, 72",A,12,verified,verified,
ECK4108,b4115,JW4076,adiC,"37, 38",C,10,verified,verified,
ECK4109,b4116,JW4077,adiY,"1, 2",D,1,verified,verified,
ECK4110,b4117,JW5731,adiA,"71, 72",B,12,verified,verified,
ECK4111,b4118,JW4079,melR,"1, 2",C,6,verified,verified,
ECK4112,b4119,JW4080,melA,"65, 66",C,12,verified,verified,
ECK4113,b4120,JW4081,melB,"57, 58",B,2,verified,verified,
ECK4114,b4121,JW4082,yjdF,"37, 38",D,10,verified,verified,
ECK4115,b4122,JW4083,fumB,"3, 4",H,7,verified,verified,
ECK4116,b4123,JW4084,dcuB,"57, 58",C,2,verified,verified,
ECK4117,b4124,JW4085,dcuR,"5, 6",B,3,verified,verified,
ECK4118,b4125,JW4086,dcuS,"5, 6",C,3,verified,verified,
ECK4119,b4126,JW4087,yjdI,"37, 38",E,10,verified,verified,
ECK4120,b4127,JW4088,yjdJ,"37, 38",F,10,verified,verified,
ECK4121,b4128,JW4089,yjdK,"37, 38",G,10,verified,verified,
ECK4122,b4559,JW5732,yjdO,"71, 72",C,12,verified,verified,
ECK4123,b4129,JW4090,lysU,"61, 62",H,6,verified,verified,
ECK4124,b4130,JW4091,yjdL,"37, 38",H,10,verified,verified,
ECK4125,b4131,JW4092,cadA,"49, 50",D,8,verified,use other isolate ,
ECK4126,b4132,JW4093,cadB,"57, 58",D,2,verified,verified,
ECK4127,b4133,JW4094,cadC,"1, 2",C,2,verified,verified,
ECK4129,b4135,JW5733,yjdC,"87, 88",E,2,verified,verified,
ECK4130,b4136,JW5734,dipZ,"71, 72",D,12,verified,verified,
ECK4131,b4137,JW4097,cutA,"45, 46",F,7,verified,verified,
ECK4132,b4138,JW5735,dcuA,"71, 72",E,12,verified,verified,
ECK4133,b4139,JW4099,aspA,"63, 64",A,11,verified,verified,
ECK4134,b4140,JW4100,fxsA,"63, 64",B,11,verified,verified,
ECK4135,b4141,JW4101,yjeH,"37, 38",A,11,verified,verified,
ECK4137,b4143,JW4103,groL,"45, 46",G,7,duplication,duplication,
ECK4138,b4144,JW5736,yjeI,"71, 72",F,12,verified,verified,
ECK4139,b4145,JW4105,yjeJ,"37, 38",B,11,verified,verified,
ECK4140,b4146,JW4106,yjeK,"37, 38",C,11,use other isolate ,verified,
ECK4141,b4147,JW4107,efp,"61, 62",A,7,verified,verified,
ECK4142,b4410,JW5737,ecnA,"71, 72",G,12,verified,verified,
ECK4143,b4411,JW4108,ecnB,"63, 64",C,11,verified,verified,
ECK4144,b4148,JW5738,sugE,"71, 72",H,12,verified,verified,
ECK4145,b4149,JW4110,blc,"29, 30",C,11,verified,verified,
ECK4146,b4150,JW4111,ampC,"63, 64",E,12,verified,verified,
ECK4147,b4151,JW4112,frdD,"3, 4",A,8,verified,verified,
ECK4148,b4152,JW4113,frdC,"3, 4",B,8,verified,verified,
ECK4149,b4153,JW4114,frdB,"3, 4",C,8,verified,verified,
ECK4150,b4154,JW4115,frdA,"3, 4",D,8,verified,verified,
ECK4151,b4155,JW4116,poxA,"85, 86",G,10,verified,verified,
ECK4152,b4156,JW5739,yjeM,"73, 74",A,1,verified,verified,
ECK4153,b4157,JW4118,yjeN,"37, 38",D,11,verified,verified,
ECK4154,b4158,JW4119,yjeO,"37, 38",E,11,verified,verified,
ECK4155,b4159,JW4120,yjeP,"37, 38",F,11,verified,verified,
ECK4157,b4161,JW4122,rsgA,"63, 64",D,11,verified,verified,
ECK4162,b4166,JW4124,yjeS,"37, 38",G,11,verified,verified,
ECK4163,b4167,JW4125,yjeF,"91, 92",A,2,verified,verified,
ECK4165,b4169,JW4127,amiB,"63, 64",E,11,verified,verified,
ECK4166,b4170,JW4128,mutL,"39, 40",E,9,verified,verified,
ECK4167,b4171,JW4129,miaA,"61, 62",B,7,verified,verified,
ECK4168,b4172,JW4130,hfq,"31, 32",B,2,verified,verified,
ECK4169,b4173,JW4131,hflX,"9, 10",H,6,verified,verified,
ECK4170,b4174,JW4132,hflK,"9, 10",A,7,verified,verified,
ECK4171,b4175,JW4133,hflC,"9, 10",B,7,verified,verified,
ECK4172,b4176,JW4134,yjeT,"37, 38",H,11,verified,verified,
ECK4173,b4177,JW4135,purA,"53, 54",D,6,verified,verified,
ECK4174,b4178,JW4136,yjeB,"37, 38",A,12,verified,verified,
ECK4175,b4179,JW5741,rnr,"73, 74",B,1,verified,verified,
ECK4176,b4180,JW4138,rlmB,"37, 38",B,12,verified,verified,
ECK4177,b4181,JW4139,yjfI,"37, 38",C,12,verified,verified,
ECK4178,b4182,JW4140,yjfJ,"37, 38",D,12,verified,verified,
ECK4179,b4183,JW4141,yjfK,"37, 38",E,12,verified,verified,
ECK4180,b4184,JW4142,yjfL,"37, 38",F,12,mixture,mixture,
ECK4181,b4185,JW4143,yjfM,"37, 38",G,12,verified,verified,
ECK4182,b4186,JW4144,yjfC,"37, 38",H,12,verified,verified,
ECK4183,b4187,JW5867,aidB,"89, 90",A,2,use other isolate ,verified,
ECK4184,b4188,JW5742,yjfN,"87, 88",F,2,verified,verified,
ECK4185,b4189,JW5743,yjfO,"73, 74",C,1,verified,verified,
ECK4186,b4190,JW4148,yjfP,"39, 40",A,1,verified,verified,
ECK4187,b4191,JW4149,ulaR,"39, 40",B,1,verified,verified,
ECK4188,b4192,JW5868,ulaG,"89, 90",B,2,verified,verified,
ECK4189,b4193,JW5744,ulaA,"73, 74",D,1,verified,verified,
ECK4190,b4194,JW4152,ulaB,"63, 64",F,12,verified,verified,
ECK4191,b4195,JW4153,ulaC,"63, 64",G,12,verified,verified,
ECK4192,b4196,JW4154,ulaD,"63, 64",H,12,verified,verified,
